date,/g/11j8_9sv06
2020-02-01,0.0
2020-02-02,1.2547463410605875
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.7089598160252647
2020-02-10,0.8946397678414053
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,1.5529595970077223
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.5345331946222233
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,1.6823728967583662
2020-02-25,0.0
2020-02-26,0.8665064418086568
2020-02-27,0.9002664330479551
2020-02-28,0.8721331070152065
2020-02-29,2.070612796010296
2020-03-01,0.4051198948715798
2020-03-02,0.4726398773501765
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.5289065294156736
2020-03-06,1.3110129931260845
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.8046131245366098
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.6977064856121655
2020-03-13,0.4276265556977787
2020-03-14,1.361652979985032
2020-03-15,2.284426073859186
2020-03-16,1.9130661702269047
2020-03-17,3.8486390012800085
2020-03-18,1.9243195006400042
2020-03-19,1.3729063103981312
2020-03-20,0.7764797985038612
2020-03-21,2.250666082619887
2020-03-22,1.2547463410605875
2020-03-23,0.5345331946222233
2020-03-24,0.5907998466877206
2020-03-25,2.1437594436954432
2020-03-26,0.0
2020-03-27,1.5191996057684245
2020-03-28,2.2787994086526355
2020-03-29,0.9509064199069025
2020-03-30,0.6920798204056157
2020-03-31,0.6301865031335685
2020-04-01,0.5289065294156736
2020-04-02,0.3094665863602345
2020-04-03,1.260373006267137
2020-04-04,0.7033331508187148
2020-04-05,0.905893098254505
2020-04-06,1.0915730500706458
2020-04-07,0.5907998466877206
2020-04-08,0.5964265118942704
2020-04-09,1.4066663016374297
2020-04-10,0.4838932077632758
2020-04-11,0.0
2020-04-12,0.18005328660959102
2020-04-13,1.462932953702927
2020-04-14,1.1140797108968445
2020-04-15,1.9749594874989511
2020-04-16,1.260373006267137
2020-04-17,1.3391463191588329
2020-04-18,1.5079462753553246
2020-04-19,0.8439997809824578
2020-04-20,1.2434930106474877
2020-04-21,0.4726398773501765
2020-04-22,1.823039526922109
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,1.5191996057684245
2020-04-26,0.5457865250353229
2020-04-27,0.5345331946222233
2020-04-28,1.5810929230404713
2020-04-29,0.13503996495719325
2020-04-30,2.053732800390648
