date,/g/11j8_9sv06
2020-02-01,0.2787589468374826
2020-02-02,0.19474940121522755
2020-02-03,0.24439140544656007
2020-02-04,0.13747016556369004
2020-02-05,0.0725536984919475
2020-02-06,0.09928400846266504
2020-02-07,0.16420047553440756
2020-02-08,0.18329355408492007
2020-02-09,0.19474940121522755
2020-02-10,0.20620524834553505
2020-02-11,0.24439140544656007
2020-02-12,0.14892601269399755
2020-02-13,0.2520286368667651
2020-02-14,0.12219570272328004
2020-02-15,0.21002386405563755
2020-02-16,0.18711216979502263
2020-02-17,0.13365154985358754
2020-02-18,0.034367541390922504
2020-02-19,0.04582338852123002
2020-02-20,0.0
2020-02-21,0.18711216979502263
2020-02-22,0.05346061994143501
2020-02-23,0.46587111663250513
2020-02-24,0.8782816133235753
2020-02-25,1.0539379359882903
2020-02-26,0.6109785136164002
2020-02-27,0.6568019021376302
2020-02-28,1.6076372139531532
2020-02-29,1.3365154985358751
2020-03-01,1.6343675239238706
2020-03-02,1.4281622755783356
2020-03-03,1.057756551698393
2020-03-04,0.9050119232942931
2020-03-05,1.3403341142459777
2020-03-06,0.9050119232942931
2020-03-07,1.019570394597368
2020-03-08,0.6988066749487577
2020-03-09,0.7789976048609102
2020-03-10,0.7904534519912177
2020-03-11,1.1570405601610578
2020-03-12,1.1188544030600327
2020-03-13,1.645823371054178
2020-03-14,2.4477326701757036
2020-03-15,2.829594241185954
2020-03-16,2.6730309970717503
2020-03-17,2.409546513074678
2020-03-18,3.2878281263982543
2020-03-19,3.3336515149194836
2020-03-20,1.8482100036896107
2020-03-21,1.844391387979508
2020-03-22,1.8062052308784828
2020-03-23,1.073031014538803
2020-03-24,0.9279236175549078
2020-03-25,1.2105011801024927
2020-03-26,1.0081145474670603
2020-03-27,1.726014300966331
2020-03-28,1.8520286193997135
2020-03-29,1.5847255196925383
2020-03-30,1.0424820888579827
2020-03-31,1.1608591758711604
2020-04-01,1.073031014538803
2020-04-02,0.9622911589458304
2020-04-03,1.6610978338945883
2020-04-04,2.7150357698828786
2020-04-05,1.3441527299560807
2020-04-06,1.5427207468814106
2020-04-07,0.6911694435285527
2020-04-08,1.2830548785944407
2020-04-09,0.6415274392972203
2020-04-10,0.5804295879355802
2020-04-11,0.9928400846266503
2020-04-12,1.1455847130307506
2020-04-13,0.7064439063689629
2020-04-14,0.7942720677013203
2020-04-15,1.2334128743631074
2020-04-16,0.7484486791800905
2020-04-17,0.7369928320497826
2020-04-18,0.8248209933821402
2020-04-19,0.7293556006295779
2020-04-20,0.9546539275256255
2020-04-21,0.782816220571013
2020-04-22,1.1914081015519804
2020-04-23,0.6720763649780404
2020-04-24,0.6033412821961952
2020-04-25,1.0921240930893155
2020-04-26,0.6682577492679376
2020-04-27,0.5918854350658879
2020-04-28,0.836276840512448
2020-04-29,1.3288782671156703
2020-04-30,1.1150357873499304
2020-05-01,0.7255369849194753
2020-05-02,0.7408114477598854
2020-05-03,0.8897374604538829
2020-05-04,0.8782816133235753
2020-05-05,0.8591885347730628
2020-05-06,0.5002386580234277
2020-05-07,0.6949880592386554
2020-05-08,0.6758949806881427
2020-05-09,0.8019092991215254
2020-05-10,0.6147971293265029
2020-05-11,0.5460620465446577
2020-05-12,0.7866348362811153
2020-05-13,0.9279236175549078
2020-05-14,1.9360381650219685
2020-05-15,1.0386634731478805
2020-05-16,0.8630071504831655
2020-05-17,0.4505966537920952
2020-05-18,0.9279236175549078
2020-05-19,0.9775656217862403
2020-05-20,0.5498806622547602
2020-05-21,0.3894988024304551
2020-05-22,0.6033412821961952
2020-05-23,0.5384248151244527
2020-05-24,0.7866348362811153
2020-05-25,0.24821002115666257
2020-05-26,0.5307875837042476
2020-05-27,0.4964200423133252
2020-05-28,0.24439140544656007
2020-05-29,0.5078758894436326
2020-05-30,0.19093078550512507
2020-05-31,0.2634844839970726
2020-06-01,0.16420047553440756
2020-06-02,0.20238663263543252
2020-06-03,0.2252983268960476
2020-06-04,0.38568018672035265
2020-06-05,0.2634844839970726
2020-06-06,0.4505966537920952
2020-06-07,0.3780429553001477
2020-06-08,0.42768495953148006
2020-06-09,0.3054892568082001
2020-06-10,0.34367541390922507
2020-06-11,0.43532219095168523
2020-06-12,0.30930787251830255
2020-06-13,0.8859188447437802
2020-06-14,1.695465375285511
2020-06-15,1.0424820888579827
2020-06-16,0.7751789891508076
2020-06-17,0.37422433959004525
2020-06-18,0.36276849245973763
2020-06-19,0.5269689679941452
2020-06-20,0.5727923565153753
2020-06-21,0.39331741814055765
2020-06-22,0.7369928320497826
2020-06-23,0.6415274392972203
2020-06-24,0.882100229033678
2020-06-25,0.4811455794729152
2020-06-26,0.21766109547584261
2020-06-27,0.40477326527086505
2020-06-28,0.6491646707174253
2020-06-29,0.5613365093850676
2020-06-30,0.47732696376281275
2020-07-01,0.6071598979062977
2020-07-02,0.4505966537920952
2020-07-03,0.46587111663250513
2020-07-04,0.4391408066617877
2020-07-05,0.45441526950219774
2020-07-06,0.6415274392972203
2020-07-07,0.5078758894436326
2020-07-08,0.8286396090922427
2020-07-09,0.5193317365739403
2020-07-10,0.47350834805271014
2020-07-11,0.5575178936749652
2020-07-12,1.0959427087994178
2020-07-13,1.0997613245095204
2020-07-14,0.9431980803953178
2020-07-15,1.5923627511127432
2020-07-16,0.8515513033528579
2020-07-17,0.4926014266032227
2020-07-18,1.2372314900732102
2020-07-19,1.0004773160468554
2020-07-20,1.149403328740853
2020-07-21,0.8019092991215254
2020-07-22,0.9431980803953178
2020-07-23,0.6377088235871179
2020-07-24,1.172315023001468
